# observed_effect,predicted_effect,CV1_pred,CV2_pred,CV3_pred,CV4_pred
4.690349749959999981e-01,6.070030927658081055e-01,6.192151308059692383e-01,7.466973662376403809e-01,6.488756537437438965e-01,6.326501965522766113e-01
8.015993435410000423e-01,6.341179609298706055e-01,6.526666283607482910e-01,7.528989911079406738e-01,7.186098098754882812e-01,7.257465124130249023e-01
6.752620415240000451e-01,6.368994712829589844e-01,6.368925571441650391e-01,6.559228301048278809e-01,5.802695155143737793e-01,6.003128290176391602e-01
5.969205282630000164e-01,6.929814815521240234e-01,6.848206520080566406e-01,7.691149711608886719e-01,6.734684109687805176e-01,6.921583414077758789e-01
5.501633405069999982e-01,5.971518158912658691e-01,6.007902026176452637e-01,6.557126641273498535e-01,6.153103113174438477e-01,5.762318968772888184e-01
5.801994147610000097e-01,5.697554349899291992e-01,5.688853263854980469e-01,6.146116256713867188e-01,5.943809747695922852e-01,6.155324578285217285e-01
8.802505070520000308e-01,8.146268725395202637e-01,8.090338706970214844e-01,8.061229586601257324e-01,8.124836683273315430e-01,7.149022817611694336e-01
6.483224697699999650e-01,5.789539813995361328e-01,5.852643847465515137e-01,6.017624735832214355e-01,5.356298089027404785e-01,5.391658544540405273e-01
7.577915744169999579e-02,2.998580932617187500e-01,3.065587282180786133e-01,4.361151754856109619e-01,3.165144324302673340e-01,2.585972547531127930e-01
8.362801715459999841e-01,7.842365503311157227e-01,7.837649583816528320e-01,7.824056148529052734e-01,7.686733007431030273e-01,6.744415760040283203e-01
7.183034262800001013e-01,8.084781169891357422e-01,8.064059019088745117e-01,8.300307989120483398e-01,8.762681484222412109e-01,8.214384317398071289e-01
8.121274520429999644e-01,8.323606848716735840e-01,8.274566531181335449e-01,8.666756153106689453e-01,8.548883199691772461e-01,8.483865261077880859e-01
6.040424840139999585e-01,7.596476078033447266e-01,7.446176409721374512e-01,8.034354448318481445e-01,7.701465487480163574e-01,7.696192860603332520e-01
9.669525770640000628e-01,8.318397998809814453e-01,8.244602680206298828e-01,8.622937798500061035e-01,8.470002412796020508e-01,8.464905023574829102e-01
7.294508352820000541e-01,6.960787177085876465e-01,6.801331043243408203e-01,7.364239692687988281e-01,7.086101174354553223e-01,7.251373529434204102e-01
7.628930622859999566e-01,7.664035558700561523e-01,7.605984210968017578e-01,7.629594206809997559e-01,7.650384902954101562e-01,7.559762597084045410e-01
4.142268807379999584e-01,5.920317769050598145e-01,5.988691449165344238e-01,6.017760038375854492e-01,5.520403385162353516e-01,5.202854275703430176e-01
-1.193005000850000108e-01,2.804250121116638184e-01,3.086568117141723633e-01,8.234545588493347168e-02,7.604849338531494141e-02,8.242812752723693848e-02
4.201102354890000057e-01,4.852460920810699463e-01,4.943598210811614990e-01,4.296815097332000732e-01,4.187140166759490967e-01,4.037143886089324951e-01
5.616203997580000440e-01,7.173290848731994629e-01,7.250536680221557617e-01,6.028493642807006836e-01,6.629066467285156250e-01,5.999472737312316895e-01
3.200932047250000245e-01,7.508157491683959961e-01,7.480468750000000000e-01,5.653506517410278320e-01,5.772060155868530273e-01,5.528711676597595215e-01
6.814550465249999966e-01,7.328115701675415039e-01,7.329221963882446289e-01,7.211537957191467285e-01,7.519348859786987305e-01,7.230833768844604492e-01
7.597965597859999143e-01,7.342625260353088379e-01,7.400285005569458008e-01,7.372617125511169434e-01,7.594584226608276367e-01,7.307286262512207031e-01
7.220192292810000412e-01,7.758394479751586914e-01,7.746909856796264648e-01,7.782511115074157715e-01,7.742515802383422852e-01,7.990413904190063477e-01
7.266639830309999937e-01,7.252845764160156250e-01,7.398273944854736328e-01,7.171919941902160645e-01,7.578583359718322754e-01,7.298084497451782227e-01
3.708758457319999979e-01,4.583863914012908936e-01,4.653222858905792236e-01,5.263292789459228516e-01,4.759056568145751953e-01,4.635393917560577393e-01
7.176841257800000706e-01,7.163564562797546387e-01,7.279049158096313477e-01,7.410124540328979492e-01,7.230145931243896484e-01,7.392678260803222656e-01
7.328569880320000562e-01,6.186805367469787598e-01,6.196416616439819336e-01,5.930989384651184082e-01,5.814966559410095215e-01,4.150714874267578125e-01
4.606744182449999947e-01,5.145159959793090820e-01,5.083158016204833984e-01,5.167554616928100586e-01,5.609773397445678711e-01,4.872659742832183838e-01
4.852993543790000419e-02,3.426383137702941895e-01,3.494968414306640625e-01,2.304595112800598145e-01,2.218686044216156006e-01,1.195277571678161621e-01
5.575949465080000111e-01,5.066699981689453125e-01,4.949363172054290771e-01,4.189174175262451172e-01,4.446013867855072021e-01,2.821622788906097412e-01
2.463964452149999818e-01,4.727771282196044922e-01,4.926098883152008057e-01,4.826444983482360840e-01,3.481647968292236328e-01,2.836323380470275879e-01
5.848441685119999400e-01,5.415278673171997070e-01,5.299695134162902832e-01,5.049515962600708008e-01,5.394371747970581055e-01,4.599307179450988770e-01
-3.352738082340000342e-02,2.052184045314788818e-01,2.081773281097412109e-01,2.153617739677429199e-01,5.181118249893188477e-01,1.864277720451354980e-01
5.173404140020000375e-01,3.577924370765686035e-01,3.548066020011901855e-01,4.488261938095092773e-01,2.684485316276550293e-01,3.507796823978424072e-01
8.124371022930000352e-01,7.195254564285278320e-01,7.173736095428466797e-01,7.032992839813232422e-01,7.465133666992187500e-01,5.213595032691955566e-01
5.263202712539999384e-01,3.740457296371459961e-01,3.666694760322570801e-01,4.199284017086029053e-01,2.954260408878326416e-01,4.042955338954925537e-01
3.011348681660000210e-03,2.103137969970703125e-01,2.046464979648590088e-01,3.016334772109985352e-01,1.674234271049499512e-01,1.965011656284332275e-01
6.647339330229999899e-01,5.903009772300720215e-01,5.809394717216491699e-01,5.394599437713623047e-01,5.780758261680603027e-01,5.405314564704895020e-01
7.554614562849999437e-01,7.166508436203002930e-01,7.250179052352905273e-01,6.070216298103332520e-01,5.882543325424194336e-01,4.616506099700927734e-01
5.368483797549999936e-01,4.784983992576599121e-01,4.701200723648071289e-01,4.879201948642730713e-01,4.660975039005279541e-01,4.890360236167907715e-01
4.551007137439999628e-01,6.520357131958007812e-01,6.572496294975280762e-01,5.815117955207824707e-01,5.555567145347595215e-01,5.311133861541748047e-01
-3.228877982319999784e-02,5.291362404823303223e-01,5.209952592849731445e-01,2.723474204540252686e-01,2.970480322837829590e-01,2.749763727188110352e-01
6.650435832729999497e-01,7.105091214179992676e-01,6.999117136001586914e-01,6.042147874832153320e-01,5.953161716461181641e-01,5.765647888183593750e-01
7.080849680290000059e-01,7.011373639106750488e-01,7.059810161590576172e-01,6.733523607254028320e-01,6.471860408782958984e-01,6.911265254020690918e-01
7.879747325399999447e-01,8.407260179519653320e-01,8.437886834144592285e-01,8.108409643173217773e-01,8.301218748092651367e-01,8.348241448402404785e-01
-2.919227732280000112e-02,1.462916433811187744e-01,1.500895023345947266e-01,1.354016363620758057e-01,1.489929854869842529e-01,2.297070920467376709e-01
6.158091935159999419e-01,4.738558530807495117e-01,4.835435450077056885e-01,4.334892630577087402e-01,4.642152786254882812e-01,5.250251293182373047e-01
4.126786294879999928e-01,4.659537076950073242e-01,4.742596745491027832e-01,4.226991534233093262e-01,4.555791914463043213e-01,5.257638096809387207e-01
7.824010280390000238e-01,8.366504907608032227e-01,8.335386514663696289e-01,8.216540217399597168e-01,8.186721801757812500e-01,8.151302337646484375e-01
5.582142470080000418e-01,4.859639406204223633e-01,4.906802177429199219e-01,3.973399400711059570e-01,4.952962100505828857e-01,5.007318854331970215e-01
4.739893789959999659e-01,4.676267206668853760e-01,4.814196825027465820e-01,4.439566731452941895e-01,4.311924576759338379e-01,4.346877038478851318e-01
5.969205282630000164e-01,5.432276129722595215e-01,5.422167778015136719e-01,4.918580353260040283e-01,5.231448411941528320e-01,4.572539925575256348e-01
-1.185186332040000061e-02,5.761438608169555664e-02,4.050472378730773926e-02,1.095747351646423340e-01,4.759490489959716797e-02,2.603340148925781250e-02
3.637538899810000004e-01,5.981149673461914062e-01,5.897217392921447754e-01,5.130673646926879883e-01,4.152970612049102783e-01,3.988810479640960693e-01
9.310331480589999487e-01,7.919417619705200195e-01,7.750977277755737305e-01,8.492009639739990234e-01,8.173446655273437500e-01,8.050313591957092285e-01
1.463794144510000006e-01,4.630244076251983643e-01,4.548985958099365234e-01,5.791262388229370117e-01,4.375548958778381348e-01,4.616649150848388672e-01
-4.870024307540000291e-02,4.602199792861938477e-01,4.195502400398254395e-01,2.920016050338745117e-01,2.629865407943725586e-01,2.853015661239624023e-01
8.062440972920000837e-01,7.906392812728881836e-01,7.767532467842102051e-01,8.185870051383972168e-01,8.021435141563415527e-01,7.772367000579833984e-01
7.049884655279999857e-01,6.101648807525634766e-01,6.159234046936035156e-01,6.008454561233520508e-01,5.796586275100708008e-01,5.808172225952148438e-01
8.028379445419999705e-01,7.968279719352722168e-01,7.875971794128417969e-01,7.813004255294799805e-01,7.981640100479125977e-01,7.772859334945678711e-01
-5.148709532580000164e-02,7.527375221252441406e-02,6.774783134460449219e-02,8.812341094017028809e-02,2.325461208820343018e-01,5.596727132797241211e-02
6.325303070180000597e-01,3.204390406608581543e-01,3.341521322727203369e-01,3.486155867576599121e-01,3.777222335338592529e-01,3.581586480140686035e-01
3.426976729779999675e-01,3.624884486198425293e-01,3.514907360076904297e-01,3.246062397956848145e-01,4.108258485794067383e-01,3.630854785442352295e-01
6.644242827730000300e-01,7.948822379112243652e-01,8.015435934066772461e-01,7.313821315765380859e-01,7.446744441986083984e-01,7.314665317535400391e-01
7.585579587859999640e-01,7.324944734573364258e-01,7.176239490509033203e-01,7.315992712974548340e-01,7.709723711013793945e-01,7.556198835372924805e-01
2.995092043539999971e-02,7.538899779319763184e-02,7.508289813995361328e-02,5.224883556365966797e-02,1.006985008716583252e-01,1.593951284885406494e-01
2.395841397139999995e-01,2.763008475303649902e-01,2.872590422630310059e-01,3.004459142684936523e-01,2.404896020889282227e-01,4.015116691589355469e-01
3.473424267290000089e-01,3.440766334533691406e-01,3.635707497596740723e-01,3.355223536491394043e-01,3.323722779750823975e-01,4.142448306083679199e-01
8.031475947920000413e-01,7.225024700164794922e-01,7.093832492828369141e-01,7.218453884124755859e-01,7.594049572944641113e-01,7.627217769622802734e-01
5.334422270049999915e-01,4.634075164794921875e-01,4.514306783676147461e-01,3.081706762313842773e-01,5.132779479026794434e-01,4.329724311828613281e-01
2.244112774619999862e-01,2.093431055545806885e-01,2.176474928855895996e-01,3.023237586021423340e-01,2.291804552078247070e-01,2.001729905605316162e-01
9.931257644490000536e-02,1.451156437397003174e-01,1.457642018795013428e-01,1.837946772575378418e-01,3.280906677246093750e-01,1.765150129795074463e-01
1.733189862049999697e-01,2.563015818595886230e-01,2.537109255790710449e-01,2.323299050331115723e-01,3.306940197944641113e-01,2.356954813003540039e-01
1.525724194520000077e-01,1.948464214801788330e-01,2.034773826599121094e-01,2.978307604789733887e-01,1.909126639366149902e-01,1.489889025688171387e-01
4.914923593799999657e-02,5.070173740386962891e-02,5.602127313613891602e-02,1.660683751106262207e-02,9.078609943389892578e-02,4.532462358474731445e-02
3.535354317300000160e-01,3.155317604541778564e-01,3.163592219352722168e-01,3.043644130229949951e-01,2.921325862407684326e-01,2.160809338092803955e-01
1.048862809459999990e-01,2.976402640342712402e-01,2.936589717864990234e-01,3.144904971122741699e-01,4.203108549118041992e-01,2.156330645084381104e-01
4.928780442490000024e-01,3.615016937255859375e-01,3.530152440071105957e-01,3.574671447277069092e-01,4.453157484531402588e-01,2.562705874443054199e-01
-4.653269132509999656e-02,3.017501831054687500e-01,2.965365946292877197e-01,3.138935565948486328e-02,-7.926583290100097656e-03,6.641301512718200684e-02
2.423709919650000044e-01,2.648432254791259766e-01,2.821581661701202393e-01,2.110680639743804932e-01,2.856863737106323242e-01,2.312593162059783936e-01
1.287293501990000033e-01,3.221881985664367676e-01,3.135265707969665527e-01,3.367734551429748535e-01,4.844648540019989014e-01,2.918134331703186035e-01
8.653872950500000050e-01,6.099940538406372070e-01,6.131207346916198730e-01,5.479113459587097168e-01,4.497916698455810547e-01,5.420958399772644043e-01
-1.849463530940000100e-01,2.845169901847839355e-01,2.816452682018280029e-01,-1.177120208740234375e-02,1.258459687232971191e-02,-5.107522010803222656e-03
4.978324482500000037e-01,4.219071567058563232e-01,4.315661787986755371e-01,4.210398793220520020e-01,4.602671861648559570e-01,4.389844536781311035e-01
-1.149653965850000042e-01,1.531127989292144775e-01,1.313257515430450439e-01,2.288621366024017334e-01,1.563181579113006592e-01,4.412830471992492676e-01
6.669014847730000417e-01,4.066013395786285400e-01,4.183253943920135498e-01,4.780310392379760742e-01,3.676135838031768799e-01,5.295807123184204102e-01
-3.941073557419999540e-02,2.008236944675445557e-01,2.101521492004394531e-01,1.518607139587402344e-01,3.667799234390258789e-01,1.868427991867065430e-01
6.631856817719999908e-01,5.169928073883056641e-01,5.210351943969726562e-01,5.515640377998352051e-01,5.523281097412109375e-01,6.224256157875061035e-01
8.477372307979998967e-01,6.012531518936157227e-01,5.981488823890686035e-01,7.939571738243103027e-01,7.698760628700256348e-01,8.056309223175048828e-01
3.783074517329999553e-01,4.572432935237884521e-01,4.605729579925537109e-01,3.776828050613403320e-01,4.514612853527069092e-01,4.416010975837707520e-01
3.668503924820000206e-01,3.629305064678192139e-01,3.684274554252624512e-01,3.225371241569519043e-01,3.118637204170227051e-01,3.255247473716735840e-01
7.020545294089998445e-02,3.157129883766174316e-01,3.186844885349273682e-01,2.068435251712799072e-01,2.137105464935302734e-01,1.870824992656707764e-01
9.621607394449999129e-02,2.650572061538696289e-01,2.796021401882171631e-01,2.189151942729949951e-01,2.247446477413177490e-01,3.143834471702575684e-01
2.439192432149999978e-01,3.629305064678192139e-01,3.684274554252624512e-01,3.225371241569519043e-01,3.118637204170227051e-01,3.255247473716735840e-01
2.035176268399999794e-02,1.714540421962738037e-01,1.710833609104156494e-01,1.356763243675231934e-01,2.183248102664947510e-01,1.277537643909454346e-01
4.712025267459999944e-01,5.388433337211608887e-01,5.260745882987976074e-01,5.073760747909545898e-01,5.065124630928039551e-01,4.815376996994018555e-01
6.628760315220000310e-01,5.145511031150817871e-01,5.218249559402465820e-01,5.430380105972290039e-01,4.930443167686462402e-01,4.516049623489379883e-01
6.464645682699999840e-01,5.692225098609924316e-01,5.600473284721374512e-01,5.726884603500366211e-01,5.594686269760131836e-01,4.965851902961730957e-01
-5.953800182689999998e-02,4.085344076156616211e-02,4.857775568962097168e-02,6.546136736869812012e-02,7.567501068115234375e-02,9.195855259895324707e-02
2.268884794619999701e-01,3.771571218967437744e-01,3.809573650360107422e-01,5.982640981674194336e-01,4.145162999629974365e-01,4.394092559814453125e-01
7.588676090360000348e-01,7.990282177925109863e-01,7.952750921249389648e-01,7.393570542335510254e-01,7.351160645484924316e-01,7.168741822242736816e-01
9.799578875660001076e-01,8.904677629470825195e-01,8.901793956756591797e-01,8.997776508331298828e-01,8.589234948158264160e-01,8.853121995925903320e-01
5.136246110019999644e-01,7.018670439720153809e-01,6.809657812118530273e-01,6.232070922851562500e-01,6.406271457672119141e-01,6.080120205879211426e-01
8.960426698039999360e-01,8.775060772895812988e-01,8.723486661911010742e-01,8.591542243957519531e-01,8.398275375366210938e-01,8.421009778976440430e-01
7.864264812890000567e-01,8.696195483207702637e-01,8.697539567947387695e-01,8.740944862365722656e-01,8.437573909759521484e-01,8.551187515258789062e-01
8.746768025519999767e-01,8.687506914138793945e-01,8.706499338150024414e-01,8.798763751983642578e-01,8.501570224761962891e-01,8.718214035034179688e-01
1.036933533570000066e+00,7.432471513748168945e-01,7.272099256515502930e-01,8.307731747627258301e-01,8.145185708999633789e-01,8.102257251739501953e-01
7.483395005340000017e-01,7.251775860786437988e-01,7.267490625381469727e-01,7.657641172409057617e-01,7.120637297630310059e-01,7.742439508438110352e-01
8.130564027930000659e-01,7.980875968933105469e-01,7.919324636459350586e-01,8.599359989166259766e-01,8.348965644836425781e-01,8.335837125778198242e-01
4.560296644940000088e-01,5.574650168418884277e-01,5.528056621551513672e-01,6.126552820205688477e-01,6.110972762107849121e-01,6.143593788146972656e-01
8.149143042929999359e-01,7.542045712471008301e-01,7.561014890670776367e-01,8.573142290115356445e-01,8.214169144630432129e-01,8.231161236763000488e-01
4.860657387479999647e-01,6.689389348030090332e-01,6.690530776977539062e-01,8.138522505760192871e-01,7.060054540634155273e-01,6.914355158805847168e-01
8.006703927910000518e-01,7.356673479080200195e-01,7.351887226104736328e-01,8.144093751907348633e-01,7.824332714080810547e-01,7.947447299957275391e-01
3.676322593630000635e-02,3.619065880775451660e-01,3.602585792541503906e-01,4.637580811977386475e-01,3.501563370227813721e-01,3.819262385368347168e-01
6.867191007760000687e-01,4.803999066352844238e-01,4.863227605819702148e-01,5.690036416053771973e-01,3.701888322830200195e-01,5.686621069908142090e-01
2.082397931539999806e-03,1.329230070114135742e-01,1.436367332935333252e-01,2.201968431472778320e-01,2.312829196453094482e-01,2.139900624752044678e-01
2.747371843499999897e-02,1.979159116744995117e-01,1.960459649562835693e-01,3.079625070095062256e-01,2.418296039104461670e-01,2.574581801891326904e-01
1.539735868339999966e-02,3.191899657249450684e-01,3.175902664661407471e-01,3.291633725166320801e-01,2.580386400222778320e-01,3.535104393959045410e-01
3.507485794789999556e-01,3.549923300743103027e-01,3.464798331260681152e-01,4.140551984310150146e-01,3.035711646080017090e-01,4.207700192928314209e-01
-4.126863707439999696e-02,1.799395382404327393e-01,1.873523592948913574e-01,5.386778712272644043e-01,1.202816367149353027e-01,1.081199645996093750e-01
8.198687082940000481e-01,4.411922395229339600e-01,4.315720796585083008e-01,5.683767795562744141e-01,4.381952881813049316e-01,3.772598505020141602e-01
8.350415705460000337e-01,7.099744081497192383e-01,6.937887072563171387e-01,7.430584430694580078e-01,6.592461466789245605e-01,4.170386195182800293e-01
7.346452182259999471e-03,1.300231218338012695e-01,1.352792084217071533e-01,5.960696339607238770e-01,1.669070422649383545e-01,1.820476949214935303e-01
-1.248742045860000011e-01,2.525565624237060547e-01,2.575093805789947510e-01,5.686527490615844727e-01,2.293970584869384766e-01,2.092953920364379883e-01
4.981420985000000190e-01,4.558290541172027588e-01,4.356603920459747314e-01,6.466504931449890137e-01,4.690119624137878418e-01,4.436349272727966309e-01
4.681060242459999521e-01,5.448688268661499023e-01,5.486853122711181641e-01,5.704367756843566895e-01,5.409218072891235352e-01,6.421073675155639648e-01
7.279025840309999440e-01,6.247054338455200195e-01,6.292573213577270508e-01,6.759642958641052246e-01,5.816161632537841797e-01,6.910268068313598633e-01
3.492003282289999899e-01,4.591638445854187012e-01,4.359078109264373779e-01,4.870168864727020264e-01,4.991496503353118896e-01,6.523674726486206055e-01
4.049373732370000201e-01,5.219777226448059082e-01,5.089018940925598145e-01,5.713185667991638184e-01,4.860566258430480957e-01,6.222240924835205078e-01
3.145195002239999926e-01,4.240515232086181641e-01,4.067499637603759766e-01,4.284189343452453613e-01,4.549577236175537109e-01,5.772902965545654297e-01
3.495099784790000053e-01,5.916941761970520020e-01,5.938708186149597168e-01,6.659231185913085938e-01,5.531674027442932129e-01,6.363435387611389160e-01
7.090139187789999964e-01,7.214796543121337891e-01,7.208867073059082031e-01,7.491717338562011719e-01,7.597560882568359375e-01,7.362608313560485840e-01
6.978665097769999326e-01,5.925500392913818359e-01,5.752298831939697266e-01,6.181781888008117676e-01,4.469667375087738037e-01,6.698073744773864746e-01
6.566830265219999463e-01,7.035526037216186523e-01,7.128528356552124023e-01,7.409313917160034180e-01,7.389006614685058594e-01,7.356133460998535156e-01
8.492854820479999178e-01,7.214796543121337891e-01,7.208867073059082031e-01,7.491717338562011719e-01,7.597560882568359375e-01,7.362608313560485840e-01
8.263713635449999595e-01,6.873363256454467773e-01,6.813132762908935547e-01,7.225210070610046387e-01,7.260218858718872070e-01,6.912166476249694824e-01
9.161699360570000339e-01,7.037113904953002930e-01,7.215880751609802246e-01,7.843794822692871094e-01,7.578849792480468750e-01,8.065171241760253906e-01
3.893077768659999882e-02,1.292962729930877686e-01,1.218855977058410645e-01,1.479714214801788330e-01,1.030520200729370117e-01,3.716851472854614258e-01
3.730433974830000277e-01,3.493385314941406250e-01,3.499571979045867920e-01,3.186234235763549805e-01,3.193807005882263184e-01,4.551774859428405762e-01
6.308349718990000077e-02,1.471816897392272949e-01,1.515112519264221191e-01,1.604749262332916260e-01,1.179614663124084473e-01,4.096590280532836914e-01
2.491832974659999866e-01,3.136973381042480469e-01,2.962692975997924805e-01,3.057405352592468262e-01,3.005377650260925293e-01,4.620034396648406982e-01
3.166870519750000224e-01,4.382718503475189209e-01,4.219382703304290771e-01,3.064525723457336426e-01,3.296908140182495117e-01,4.257625937461853027e-01
5.071219557509999420e-01,4.849112629890441895e-01,4.652450680732727051e-01,4.797712862491607666e-01,2.841497957706451416e-01,4.904435873031616211e-01
-4.653269132509999656e-02,1.073885858058929443e-01,1.207400262355804443e-01,3.802446126937866211e-01,7.577043771743774414e-02,2.754939794540405273e-01
4.259935902400000529e-01,4.078277349472045898e-01,4.030136466026306152e-01,5.701378583908081055e-01,3.289809226989746094e-01,4.009065628051757812e-01
8.585053182430000401e-03,1.555638313293457031e-01,1.508891880512237549e-01,2.201323211193084717e-01,1.207349598407745361e-01,3.411960601806640625e-01
7.173744755299999998e-01,4.878033697605133057e-01,5.010306835174560547e-01,5.877829790115356445e-01,3.314102590084075928e-01,5.032187700271606445e-01
8.347319202959999629e-01,4.714780747890472412e-01,4.746410250663757324e-01,7.449213266372680664e-01,7.388604879379272461e-01,7.487509846687316895e-01
3.934803139850000520e-01,4.012326002120971680e-01,3.891788721084594727e-01,4.868571460247039795e-01,4.223389029502868652e-01,3.863717317581176758e-01
3.888355602350000439e-01,3.623492419719696045e-01,3.686903417110443115e-01,3.797319829463958740e-01,3.933207392692565918e-01,3.711574971675872803e-01
9.497747294430000653e-02,1.889512240886688232e-01,1.932842731475830078e-01,2.789580225944519043e-01,1.871369481086730957e-01,2.083843648433685303e-01
3.430073232280000384e-01,3.173360228538513184e-01,3.097700774669647217e-01,3.258900046348571777e-01,3.187686800956726074e-01,3.060708940029144287e-01
1.949945037080000054e-01,3.068726360797882080e-01,2.987971901893615723e-01,4.164052009582519531e-01,2.718939483165740967e-01,2.577309608459472656e-01
2.984176872219999610e-01,3.298377096652984619e-01,3.390070796012878418e-01,3.778514862060546875e-01,3.351978659629821777e-01,3.401749134063720703e-01
2.624982582170000134e-01,3.528551757335662842e-01,3.563529849052429199e-01,3.738591670989990234e-01,3.611193895339965820e-01,3.608266711235046387e-01
6.489417702699999957e-01,7.756462693214416504e-01,7.809964418411254883e-01,7.658983469009399414e-01,8.098835945129394531e-01,8.030614852905273438e-01
5.049544040010000012e-01,5.355614423751831055e-01,5.416256785392761230e-01,5.614904761314392090e-01,5.117578506469726562e-01,5.634425282478332520e-01
8.545495362989999899e-01,8.345649838447570801e-01,8.351935148239135742e-01,8.386201858520507812e-01,8.475605249404907227e-01,8.505259752273559570e-01
9.511604143119999355e-01,7.826291322708129883e-01,7.898232340812683105e-01,7.638275623321533203e-01,8.243333697319030762e-01,8.103876113891601562e-01
9.270076948090000268e-01,7.186511754989624023e-01,7.201153039932250977e-01,7.794380187988281250e-01,8.070577383041381836e-01,7.883325219154357910e-01
6.684497360230000629e-01,6.300704479217529297e-01,6.482260227203369141e-01,6.784163713455200195e-01,6.591138839721679688e-01,6.598181724548339844e-01
1.095310346959999931e-01,1.862460374832153320e-01,1.766166388988494873e-01,1.590422093868255615e-01,1.715618073940277100e-01,2.399317026138305664e-01
5.681230550089999554e-01,5.564251542091369629e-01,5.562126040458679199e-01,5.268408060073852539e-01,5.549904108047485352e-01,5.144968032836914062e-01
7.347148895319999262e-01,7.667658329010009766e-01,7.831124663352966309e-01,7.803913354873657227e-01,8.228615522384643555e-01,7.970061898231506348e-01
7.740404712880000204e-01,7.934030890464782715e-01,8.007248640060424805e-01,7.807708978652954102e-01,7.839380502700805664e-01,7.773026227951049805e-01
-2.919227732280000112e-02,4.334792792797088623e-01,4.665330648422241211e-01,2.350133955478668213e-01,2.173383533954620361e-01,2.226790785789489746e-01
5.201272662529999868e-01,5.570666193962097168e-01,5.540111064910888672e-01,3.611759543418884277e-01,4.544422626495361328e-01,3.711670637130737305e-01
8.452600287970000181e-01,7.904400825500488281e-01,7.885608673095703125e-01,4.797786176204681396e-01,7.473333477973937988e-01,6.791126728057861328e-01
3.693275944820000323e-01,3.932843506336212158e-01,4.052433967590332031e-01,3.923499286174774170e-01,3.380237817764282227e-01,3.634521365165710449e-01
1.377092074499999819e-01,4.535183608531951904e-01,4.470906853675842285e-01,2.792994976043701172e-01,2.677982747554779053e-01,2.515214681625366211e-01
6.145705925159999916e-01,6.178808212280273438e-01,6.223775744438171387e-01,4.542931318283081055e-01,5.199283361434936523e-01,5.311362743377685547e-01
-1.649661707099999916e-02,3.554816842079162598e-01,3.551390767097473145e-01,3.509046733379364014e-01,5.301125049591064453e-01,3.433659374713897705e-01
-9.793463283220001092e-02,1.515063941478729248e-01,1.627513170242309570e-01,7.513016462326049805e-03,7.503747940063476562e-03,-2.013802528381347656e-02
3.910031119849999848e-01,4.463736712932586670e-01,4.360696971416473389e-01,4.072496294975280762e-01,4.830528199672698975e-01,4.231164455413818359e-01
2.659044109679999934e-01,3.647537231445312500e-01,3.590630888938903809e-01,3.671383559703826904e-01,3.802160918712615967e-01,2.883239984512329102e-01
8.808698075519999504e-01,7.671080827713012695e-01,7.561217546463012695e-01,7.924265861511230469e-01,7.910361886024475098e-01,7.713928222656250000e-01
5.176500642519999973e-01,6.594686508178710938e-01,6.486050486564636230e-01,5.220845341682434082e-01,6.264418959617614746e-01,5.504370331764221191e-01
6.089968880149999597e-01,7.031087875366210938e-01,6.979994773864746094e-01,7.468469142913818359e-01,7.911478877067565918e-01,6.946269869804382324e-01
7.957159887909999174e-01,7.480679750442504883e-01,7.428041100502014160e-01,7.931867837905883789e-01,7.738966941833496094e-01,7.677192687988281250e-01
2.315332332130000115e-01,5.759239792823791504e-01,5.439255833625793457e-01,7.479651570320129395e-01,6.155036687850952148e-01,5.957236886024475098e-01
9.672622273140000226e-01,6.811111569404602051e-01,6.572047472000122070e-01,8.290579915046691895e-01,7.590884566307067871e-01,7.938943505287170410e-01
7.235674805310000623e-01,7.418055534362792969e-01,7.273792624473571777e-01,7.990325689315795898e-01,7.695751190185546875e-01,7.730014324188232422e-01
6.845515490250000390e-01,4.566107094287872314e-01,4.616280794143676758e-01,5.524284243583679199e-01,5.798485279083251953e-01,5.639327764511108398e-01
8.387573735469999736e-01,6.690514087677001953e-01,6.820061206817626953e-01,6.337350606918334961e-01,7.190558910369873047e-01,7.035041451454162598e-01
-2.252705569059999888e-03,2.804116010665893555e-01,2.843244373798370361e-01,4.048706293106079102e-01,5.190624594688415527e-01,3.184553086757659912e-01
3.436266237280000135e-01,2.969895005226135254e-01,2.856624126434326172e-01,3.668632805347442627e-01,2.910890579223632812e-01,2.303716540336608887e-01
8.780829553020000899e-01,7.586960792541503906e-01,7.586283683776855469e-01,6.784786581993103027e-01,6.160992383956909180e-01,6.433457136154174805e-01
3.281441112260000126e-01,3.611725866794586182e-01,3.473948240280151367e-01,4.949319064617156982e-01,5.103382468223571777e-01,4.780232906341552734e-01
-1.570778305899999949e-01,1.930906474590301514e-01,1.998561322689056396e-01,4.624711573123931885e-01,2.747472524642944336e-01,2.083310484886169434e-01
5.479957887569999464e-01,4.399550557136535645e-01,4.458662867546081543e-01,5.176966190338134766e-01,5.623102188110351562e-01,4.239749312400817871e-01
5.179597145019999571e-01,6.832823753356933594e-01,6.829211115837097168e-01,7.581819295883178711e-01,7.755278944969177246e-01,6.837213039398193359e-01
6.712365882740000123e-01,6.413413882255554199e-01,6.308391690254211426e-01,6.481772661209106445e-01,6.647348999977111816e-01,6.343193054199218750e-01
