# observed_effect,predicted_effect,CV1_pred,CV2_pred,CV3_pred,CV4_pred
9.203082529930001199e-02,3.188292682170867920e-01,3.280677795410156250e-01,2.907086610794067383e-01,3.932642936706542969e-01,3.726907968521118164e-01
2.356480058429999969e-01,3.399677574634552002e-01,3.504425287246704102e-01,2.992945313453674316e-01,3.857416808605194092e-01,3.603474497795104980e-01
3.206698284549999722e-01,4.192422628402709961e-01,4.186769127845764160e-01,4.402513504028320312e-01,5.328663587570190430e-01,4.551145136356353760e-01
7.931781484340000299e-01,5.525826811790466309e-01,5.495386719703674316e-01,4.888546168804168701e-01,5.819322466850280762e-01,6.003021597862243652e-01
2.387895041770000115e-01,3.742624521255493164e-01,4.130867719650268555e-01,3.607400059700012207e-01,4.102669954299926758e-01,3.969973921775817871e-01
8.031116517399999877e-01,3.380690813064575195e-01,3.607675433158874512e-01,3.643063306808471680e-01,4.428266286849975586e-01,3.956314325332641602e-01
1.920265420740000228e-01,3.498930931091308594e-01,3.416517972946166992e-01,2.870021462440490723e-01,3.787024617195129395e-01,3.369116187095642090e-01
1.192504978130000115e-01,3.595787286758422852e-01,3.630333542823791504e-01,3.394197225570678711e-01,3.480102121829986572e-01,3.306630849838256836e-01
1.590367328700000027e-01,3.280207514762878418e-01,3.089402019977569580e-01,2.694045305252075195e-01,2.783594727516174316e-01,2.792635262012481689e-01
1.347848275500000137e-01,2.805390357971191406e-01,2.728091776371002197e-01,2.784082293510437012e-01,2.868772149085998535e-01,2.929284572601318359e-01
1.386946918739999923e-01,2.697516083717346191e-01,2.728012204170227051e-01,3.145064115524291992e-01,2.929788231849670410e-01,2.866700589656829834e-01
1.978201146330000049e-01,3.554614186286926270e-01,3.415514826774597168e-01,2.951489984989166260e-01,3.079072237014770508e-01,3.045198619365692139e-01
4.930361063529999782e-02,3.623788356781005859e-01,3.612184524536132812e-01,2.986786365509033203e-01,3.103252053260803223e-01,3.294024169445037842e-01
3.006469924779999747e-01,2.947179675102233887e-01,2.911177277565002441e-01,2.763830721378326416e-01,2.735860049724578857e-01,2.781867980957031250e-01
2.551246127119999874e-01,3.086366057395935059e-01,3.094692230224609375e-01,2.880426645278930664e-01,2.642363011837005615e-01,3.044986128807067871e-01
3.057698238950000147e-01,3.645324707031250000e-01,3.726346492767333984e-01,3.970896601676940918e-01,3.599708080291748047e-01,3.643046319484710693e-01
4.979244131120000305e-01,4.105054736137390137e-01,4.054338037967681885e-01,3.809092640876770020e-01,3.962035477161407471e-01,3.460609912872314453e-01
1.256945689379999898e-01,3.524921834468841553e-01,3.482440710067749023e-01,3.244795799255371094e-01,3.397957980632781982e-01,3.052676916122436523e-01
1.683965681989999796e-01,3.073820471763610840e-01,3.163069486618041992e-01,2.720843553543090820e-01,2.574523091316223145e-01,3.095129728317260742e-01
7.339359830080000036e-01,4.473731517791748047e-01,4.530901610851287842e-01,4.427105486392974854e-01,4.079605638980865479e-01,4.777028858661651611e-01
9.116391022160001689e-02,3.815103471279144287e-01,3.608591854572296143e-01,3.789961338043212891e-01,4.237793087959289551e-01,4.848684072494506836e-01
9.004554776540000249e-01,4.231674671173095703e-01,4.160309433937072754e-01,3.797879219055175781e-01,4.303786456584930420e-01,4.899021983146667480e-01
7.564972959700000388e-01,4.608849883079528809e-01,4.670552015304565430e-01,4.596165716648101807e-01,5.043197274208068848e-01,4.679091274738311768e-01
1.943978524680000097e-01,3.134353756904602051e-01,3.032337427139282227e-01,2.995432317256927490e-01,3.435007035732269287e-01,3.920384645462036133e-01
2.142695280820000048e-01,3.694572448730468750e-01,3.490396440029144287e-01,3.730571866035461426e-01,4.197434186935424805e-01,4.895640313625335693e-01
5.800550764390000058e-02,2.940964996814727783e-01,2.903764247894287109e-01,3.012116551399230957e-01,3.390843272209167480e-01,4.188672304153442383e-01
5.341909794670000045e-01,5.196313261985778809e-01,5.281602144241333008e-01,5.044798254966735840e-01,5.502253770828247070e-01,5.537232160568237305e-01
2.537940428900000156e-01,3.852533400058746338e-01,3.584809899330139160e-01,3.375794291496276855e-01,3.664591908454895020e-01,4.507839679718017578e-01
3.987973657460000543e-01,4.592756927013397217e-01,4.701479077339172363e-01,4.662292301654815674e-01,5.046560168266296387e-01,4.672065377235412598e-01
6.329486705830000837e-01,3.986937701702117920e-01,3.863096237182617188e-01,4.225572943687438965e-01,4.592388570308685303e-01,4.876753985881805420e-01
8.615075903680000091e-02,3.159720599651336670e-01,3.150601387023925781e-01,3.173189759254455566e-01,3.891156315803527832e-01,4.108065366744995117e-01
5.959890547820000384e-01,3.058300018310546875e-01,3.049335479736328125e-01,3.353685438632965088e-01,3.859544396400451660e-01,4.267500340938568115e-01
4.400338162859999264e-02,3.601276278495788574e-01,3.537170588970184326e-01,3.467890918254852295e-01,3.765158057212829590e-01,4.371085464954376221e-01
1.154598651640000029e-01,3.778531551361083984e-01,3.777766525745391846e-01,4.016038179397583008e-01,3.948534727096557617e-01,3.499940037727355957e-01
9.990537238119999441e-02,3.448231220245361328e-01,3.442576527595520020e-01,3.467903137207031250e-01,3.415210247039794922e-01,3.347599804401397705e-01
7.372235357619999485e-01,2.931099236011505127e-01,2.880529761314392090e-01,3.104500174522399902e-01,2.984343469142913818e-01,2.629479765892028809e-01
7.379359353700000179e-01,4.631435573101043701e-01,4.584762454032897949e-01,5.511125922203063965e-01,5.124430060386657715e-01,4.985116422176361084e-01
3.706348089509999832e-01,3.247611522674560547e-01,3.223312795162200928e-01,3.389888405799865723e-01,3.509439826011657715e-01,3.155676424503326416e-01
1.148202642880000041e-01,2.974073886871337891e-01,2.932960391044616699e-01,3.363127112388610840e-01,3.030233085155487061e-01,2.754316329956054688e-01
1.102755443229999965e+00,6.331567764282226562e-01,6.358644366264343262e-01,6.560588479042053223e-01,6.616010069847106934e-01,5.656911134719848633e-01
2.477785011399999959e-01,3.424607217311859131e-01,3.452260196208953857e-01,3.466943502426147461e-01,3.302150368690490723e-01,3.185405433177947998e-01
6.898104920190000211e-01,5.667998194694519043e-01,5.709915161132812500e-01,5.640012025833129883e-01,6.017733812332153320e-01,5.492425560951232910e-01
1.789052294880000005e-01,3.393574953079223633e-01,3.322314620018005371e-01,3.517971038818359375e-01,3.323160409927368164e-01,3.135851621627807617e-01
2.000109850519999899e-01,3.063790202140808105e-01,3.076411485671997070e-01,3.531941175460815430e-01,3.033738732337951660e-01,2.802652716636657715e-01
1.993718769260000023e-01,3.199598193168640137e-01,3.133642673492431641e-01,3.162302970886230469e-01,3.060031533241271973e-01,2.848381996154785156e-01
1.209688736889999866e-01,3.044508099555969238e-01,3.041953146457672119e-01,3.271772265434265137e-01,2.971783876419067383e-01,3.014800548553466797e-01
5.838774976980000142e-01,3.927141129970550537e-01,4.035741686820983887e-01,3.915137052536010742e-01,4.071645438671112061e-01,3.486164808273315430e-01
1.420689646390000116e-01,3.383493721485137939e-01,3.307512998580932617e-01,3.745255470275878906e-01,3.537760674953460693e-01,3.426877260208129883e-01
8.355555115160000490e-01,5.549281835556030273e-01,5.630877614021301270e-01,6.178431510925292969e-01,6.388053894042968750e-01,5.855756998062133789e-01
3.982573473229999994e-01,3.311268985271453857e-01,3.273566961288452148e-01,3.215050995349884033e-01,3.080810308456420898e-01,2.913053035736083984e-01
1.938759732999999763e-01,3.069866895675659180e-01,3.065949082374572754e-01,3.234139084815979004e-01,3.131821453571319580e-01,2.723451852798461914e-01
9.623188043520000123e-01,4.647794663906097412e-01,4.832977652549743652e-01,4.732798039913177490e-01,4.629462659358978271e-01,3.929724991321563721e-01
2.593555387370000131e-01,4.197531938552856445e-01,4.106793403625488281e-01,4.061605930328369141e-01,3.839396238327026367e-01,3.540263175964355469e-01
4.746804723229999801e-01,4.223783910274505615e-01,4.146438837051391602e-01,4.272939860820770264e-01,4.025840759277343750e-01,4.033848047256469727e-01
2.119744204520000175e-01,4.989783763885498047e-01,4.825574755668640137e-01,5.347118973731994629e-01,4.700046181678771973e-01,4.086680114269256592e-01
3.094210956590000006e-01,4.542167186737060547e-01,4.426632523536682129e-01,4.296141564846038818e-01,4.413918256759643555e-01,4.000473022460937500e-01
4.240181418039999928e-01,4.649955332279205322e-01,4.667536616325378418e-01,4.658668041229248047e-01,4.560819268226623535e-01,3.989807069301605225e-01
5.991895790400000310e-01,4.179999530315399170e-01,4.236871004104614258e-01,3.854188323020935059e-01,3.418354988098144531e-01,3.674675822257995605e-01
2.736854940640000011e-01,4.213127791881561279e-01,4.276672601699829102e-01,4.469183385372161865e-01,4.342531263828277588e-01,3.868681490421295166e-01
2.661298879399999762e-01,4.296037256717681885e-01,4.299848377704620361e-01,3.669936358928680420e-01,3.770626783370971680e-01,3.743830621242523193e-01
3.079872421970000218e-01,4.981716871261596680e-01,4.773542881011962891e-01,5.597139000892639160e-01,5.044151544570922852e-01,4.452796280384063721e-01
3.908392593289999883e-01,4.589895308017730713e-01,4.571499228477478027e-01,4.642725586891174316e-01,4.293073713779449463e-01,3.851015567779541016e-01
9.601618160950000647e-01,5.158181786537170410e-01,5.055289864540100098e-01,5.483210086822509766e-01,4.820060729980468750e-01,4.175926148891448975e-01
8.655737885359999773e-01,5.310854911804199219e-01,5.319368243217468262e-01,5.788489580154418945e-01,4.740183949470520020e-01,4.654754698276519775e-01
2.658926974480000371e-01,4.621165096759796143e-01,4.630718529224395752e-01,4.616582989692687988e-01,4.890956878662109375e-01,4.124398231506347656e-01
5.283360121179999647e-01,4.527814984321594238e-01,4.751036167144775391e-01,4.848472177982330322e-01,4.830679893493652344e-01,4.108150899410247803e-01
1.513451144009999860e-01,4.259027242660522461e-01,4.182604253292083740e-01,3.837167322635650635e-01,3.759524226188659668e-01,3.585949838161468506e-01
1.378860297079999853e-01,4.372502565383911133e-01,4.299752414226531982e-01,4.488965868949890137e-01,4.069908857345581055e-01,3.825030326843261719e-01
7.294866778899998794e-01,5.856125354766845703e-01,5.927860140800476074e-01,5.959346890449523926e-01,5.605137944221496582e-01,5.442262291908264160e-01
5.052296853509999908e-01,3.581722378730773926e-01,3.680189251899719238e-01,4.463205635547637939e-01,4.543481469154357910e-01,3.743577599525451660e-01
7.186880973650000559e-02,2.113033533096313477e-01,2.212499976158142090e-01,2.433551847934722900e-01,2.320424616336822510e-01,1.884021461009979248e-01
1.923322470820000019e-01,2.655622065067291260e-01,2.740889787673950195e-01,2.806294560432434082e-01,2.569832205772399902e-01,2.266087532043457031e-01
9.427084249379999448e-02,2.487689256668090820e-01,2.628656625747680664e-01,3.019722104072570801e-01,3.390550017356872559e-01,2.633292078971862793e-01
2.199968243629999709e-01,2.875922918319702148e-01,2.820565402507781982e-01,2.977764010429382324e-01,2.701419591903686523e-01,2.481605112552642822e-01
1.969718881630000140e-01,4.274845123291015625e-01,4.356660246849060059e-01,4.551011025905609131e-01,5.288296341896057129e-01,4.632123112678527832e-01
6.521996639420000186e-01,4.390022754669189453e-01,4.425719976425170898e-01,4.739997386932373047e-01,5.016689300537109375e-01,4.831896722316741943e-01
5.760738223480000864e-01,4.173579216003417969e-01,4.159105420112609863e-01,4.488471150398254395e-01,5.034038424491882324e-01,4.401377141475677490e-01
9.136875584030000608e-02,2.093659937381744385e-01,2.131585478782653809e-01,2.558740377426147461e-01,2.353467941284179688e-01,2.026351094245910645e-01
-2.745228764549999950e-02,2.043579816818237305e-01,2.105815112590789795e-01,2.985631227493286133e-01,2.514091730117797852e-01,2.207119166851043701e-01
-6.515471192659999522e-02,2.880251407623291016e-01,2.763864696025848389e-01,3.612777590751647949e-01,4.134070575237274170e-01,3.542033731937408447e-01
6.869923872930000508e-01,3.452301621437072754e-01,3.374127447605133057e-01,3.578608930110931396e-01,4.078166186809539795e-01,3.948881328105926514e-01
1.999430237009999778e-01,2.911249995231628418e-01,2.964683771133422852e-01,2.983191609382629395e-01,3.614888787269592285e-01,3.641350567340850830e-01
2.474060075120000091e-01,4.635181725025177002e-01,4.711783826351165771e-01,4.408239424228668213e-01,4.756166636943817139e-01,4.833460152149200439e-01
1.660268438080000075e-01,2.983879446983337402e-01,3.004450798034667969e-01,3.036320209503173828e-01,3.482066690921783447e-01,3.791635930538177490e-01
7.639995600579999602e-01,3.377480506896972656e-01,3.388950228691101074e-01,3.883463442325592041e-01,4.071430563926696777e-01,4.396724402904510498e-01
2.154565540419999814e-01,3.199926316738128662e-01,3.146397769451141357e-01,2.853576540946960449e-01,3.449634909629821777e-01,3.620144426822662354e-01
1.408860483190000068e-01,3.126278519630432129e-01,3.135623335838317871e-01,2.844296097755432129e-01,3.339687287807464600e-01,3.564284443855285645e-01
1.313168801990000079e-01,3.000761866569519043e-01,2.967008650302886963e-01,2.957143783569335938e-01,3.194788694381713867e-01,3.714287877082824707e-01
7.571397892250000261e-01,4.149503707885742188e-01,4.166868031024932861e-01,4.256445765495300293e-01,4.653277993202209473e-01,4.500761032104492188e-01
2.059486539770000180e-02,3.025178611278533936e-01,2.943841814994812012e-01,2.937159836292266846e-01,3.236461877822875977e-01,3.708555996417999268e-01
3.628766868909999999e-01,3.496439456939697266e-01,3.558243215084075928e-01,3.329952955245971680e-01,3.822038769721984863e-01,3.804495930671691895e-01
7.791021848920000326e-02,3.205623030662536621e-01,3.149719238281250000e-01,2.963867783546447754e-01,3.141423463821411133e-01,3.647437691688537598e-01
4.786094961899999278e-01,3.625212907791137695e-01,3.555455207824707031e-01,3.743211627006530762e-01,4.388566911220550537e-01,4.098211228847503662e-01
1.575421422010000183e-01,3.227795362472534180e-01,3.201310932636260986e-01,3.042032122611999512e-01,3.287301957607269287e-01,3.636155128479003906e-01
1.942234804789999825e-01,2.552224099636077881e-01,2.415108084678649902e-01,2.464176416397094727e-01,2.590664029121398926e-01,3.081033825874328613e-01
2.545146205309999909e-01,2.660526037216186523e-01,2.649726271629333496e-01,2.858211696147918701e-01,2.934048771858215332e-01,3.324413895606994629e-01
2.024086719839999771e-01,3.565129935741424561e-01,3.468802273273468018e-01,4.674136638641357422e-01,3.483017683029174805e-01,3.547022342681884766e-01
1.879378675129999843e-01,2.766811549663543701e-01,2.780336141586303711e-01,3.029135465621948242e-01,2.670078873634338379e-01,2.823128998279571533e-01
2.347271345660000008e-01,2.485452294349670410e-01,2.587896585464477539e-01,2.736455798149108887e-01,2.398522496223449707e-01,2.461127340793609619e-01
3.311208735000000236e-01,2.465339899063110352e-01,2.548332214355468750e-01,2.655355930328369141e-01,2.331645190715789795e-01,2.453316748142242432e-01
8.023154910320000333e-02,2.650457024574279785e-01,2.596089243888854980e-01,2.837448120117187500e-01,2.563883066177368164e-01,2.713193297386169434e-01
1.726134708060000078e-01,2.809120416641235352e-01,2.914433777332305908e-01,3.464145064353942871e-01,2.972483634948730469e-01,2.986341118812561035e-01
1.789275460250000114e-04,2.146285176277160645e-01,2.231068611145019531e-01,2.676548361778259277e-01,2.193215787410736084e-01,2.110756933689117432e-01
2.508938180549999952e-01,2.792237997055053711e-01,2.852308750152587891e-01,3.273510336875915527e-01,2.684797048568725586e-01,3.066487908363342285e-01
2.931755560409999850e-01,2.515074014663696289e-01,2.597308456897735596e-01,2.559896707534790039e-01,2.403601706027984619e-01,2.413955032825469971e-01
1.909704943159999946e-01,2.962058186531066895e-01,3.104542493820190430e-01,3.002233505249023438e-01,2.849824130535125732e-01,3.012978434562683105e-01
1.832768371240000027e-01,2.889025211334228516e-01,2.978677749633789062e-01,3.040896058082580566e-01,2.868854403495788574e-01,2.924001812934875488e-01
1.790550689660000139e-01,2.925785183906555176e-01,2.731154263019561768e-01,3.243000805377960205e-01,2.814431786537170410e-01,2.920552492141723633e-01
7.224131088299999559e-02,2.588229775428771973e-01,2.718778252601623535e-01,2.848097085952758789e-01,2.630220055580139160e-01,2.444654703140258789e-01
2.363182010740000061e-01,2.465339899063110352e-01,2.548332214355468750e-01,2.655355930328369141e-01,2.331645190715789795e-01,2.453316748142242432e-01
2.209793117599999912e-01,2.574877440929412842e-01,2.730600535869598389e-01,2.800012826919555664e-01,2.453357875347137451e-01,2.541173696517944336e-01
4.444502961460000123e-01,4.227980673313140869e-01,4.149411022663116455e-01,4.342288076877593994e-01,4.233448207378387451e-01,4.286279082298278809e-01
1.417360417219999946e-01,3.172903358936309814e-01,3.131596148014068604e-01,3.815682232379913330e-01,2.917807400226593018e-01,3.197826147079467773e-01
5.037022414130000458e-02,2.205003499984741211e-01,2.223628163337707520e-01,2.415922582149505615e-01,2.243627011775970459e-01,2.014109194278717041e-01
1.421644932080000090e-01,2.102990448474884033e-01,2.097226381301879883e-01,2.463423907756805420e-01,2.174397706985473633e-01,2.060263454914093018e-01
3.202436924609999847e-01,3.240552544593811035e-01,3.225650191307067871e-01,3.245857954025268555e-01,3.510542511940002441e-01,3.422084450721740723e-01
5.575123068970000255e-03,3.001863658428192139e-01,2.950246930122375488e-01,2.860144078731536865e-01,3.383557200431823730e-01,3.227031230926513672e-01
3.856625808420000023e-01,3.559789657592773438e-01,3.473754525184631348e-01,3.581689000129699707e-01,3.700199127197265625e-01,3.621259331703186035e-01
3.987158080160000395e-01,3.086729049682617188e-01,3.098585605621337891e-01,3.365990519523620605e-01,3.569576442241668701e-01,3.476201891899108887e-01
2.162351884690000003e-01,2.839567065238952637e-01,2.663578689098358154e-01,2.792870998382568359e-01,2.977291345596313477e-01,3.103573918342590332e-01
1.162402752599999839e-01,4.045805335044860840e-01,4.065553545951843262e-01,3.804327845573425293e-01,3.891326785087585449e-01,4.370808899402618408e-01
2.736623406020000093e-02,3.828958570957183838e-01,3.775947093963623047e-01,3.553161025047302246e-01,3.459455966949462891e-01,3.935417830944061279e-01
3.251574303400000393e-02,4.800366461277008057e-01,4.806738793849945068e-01,3.817916512489318848e-01,4.003291726112365723e-01,4.401881992816925049e-01
6.339720964089999578e-02,3.227362632751464844e-01,3.353666663169860840e-01,3.449992537498474121e-01,3.480182290077209473e-01,4.127904772758483887e-01
5.019537499270000369e-01,4.691732823848724365e-01,4.726126194000244141e-01,4.746223986148834229e-01,5.041854977607727051e-01,4.993907809257507324e-01
5.708193358199999956e-01,3.561529517173767090e-01,3.593201041221618652e-01,3.129810094833374023e-01,3.408843278884887695e-01,3.770552873611450195e-01
6.721216491609999233e-01,5.363031625747680664e-01,5.291050672531127930e-01,4.650289416313171387e-01,5.287024974822998047e-01,5.829883813858032227e-01
8.281031924470000360e-02,4.128150045871734619e-01,4.098561406135559082e-01,3.260352611541748047e-01,3.642161190509796143e-01,3.755437731742858887e-01
4.178940058739999408e-01,3.653551042079925537e-01,3.701550066471099854e-01,3.384124636650085449e-01,3.521455526351928711e-01,3.905336260795593262e-01
5.116283125280000066e-01,4.625840783119201660e-01,4.576246440410614014e-01,4.377153515815734863e-01,4.482060074806213379e-01,4.678328931331634521e-01
6.521974337529999888e-01,4.034483432769775391e-01,4.160349369049072266e-01,4.174025356769561768e-01,4.053518772125244141e-01,4.627360701560974121e-01
6.233624581559999989e-01,4.875087738037109375e-01,4.865139424800872803e-01,4.709989726543426514e-01,5.094482302665710449e-01,5.177263617515563965e-01
4.723536138100000725e-01,3.870992362499237061e-01,3.810899555683135986e-01,3.527032732963562012e-01,3.569768071174621582e-01,4.022651016712188721e-01
8.872188730640000465e-01,3.468875885009765625e-01,3.393796384334564209e-01,3.764276802539825439e-01,4.084744453430175781e-01,3.906191587448120117e-01
5.525767719430000335e-01,3.395343422889709473e-01,3.564164042472839355e-01,3.300320506095886230e-01,3.864051699638366699e-01,3.706890642642974854e-01
2.568301073479999919e-01,4.022849500179290771e-01,4.106289446353912354e-01,3.861736655235290527e-01,4.451909959316253662e-01,4.060489535331726074e-01
4.469724956419999784e-01,3.646122217178344727e-01,3.629524707794189453e-01,3.793190717697143555e-01,4.163390398025512695e-01,4.012224078178405762e-01
2.521621466860000105e-01,3.942400217056274414e-01,4.065217971801757812e-01,4.118769466876983643e-01,4.312995672225952148e-01,3.887183070182800293e-01
1.124091559750000080e-01,3.275523185729980469e-01,3.304488062858581543e-01,3.531112670898437500e-01,3.722044229507446289e-01,3.856924176216125488e-01
3.381787980589999743e-01,2.957616150379180908e-01,3.068691790103912354e-01,3.196168839931488037e-01,3.712687492370605469e-01,3.366863131523132324e-01
6.211125965739999755e-02,3.212172091007232666e-01,3.116926550865173340e-01,3.272774815559387207e-01,3.581529855728149414e-01,3.210377693176269531e-01
2.686595545659999917e-01,4.146417975425720215e-01,4.230473935604095459e-01,4.012481570243835449e-01,4.607164263725280762e-01,4.094148278236389160e-01
1.376476807299999994e-01,3.303052484989166260e-01,3.418520092964172363e-01,3.546441793441772461e-01,3.749262988567352295e-01,3.340249657630920410e-01
8.417968485789999178e-02,3.214098215103149414e-01,3.451396226882934570e-01,3.630607128143310547e-01,4.513263106346130371e-01,3.633676171302795410e-01
1.314915001520000071e-01,3.409211635589599609e-01,3.347901999950408936e-01,3.793767988681793213e-01,4.070715308189392090e-01,3.890031278133392334e-01
2.478786167969999898e-01,3.026850223541259766e-01,2.990609407424926758e-01,2.887007594108581543e-01,2.967555522918701172e-01,3.120188117027282715e-01
7.135066627739999889e-02,3.531718850135803223e-01,3.438079357147216797e-01,3.310368061065673828e-01,3.424556851387023926e-01,3.486850857734680176e-01
4.578144810470000103e-01,4.212490916252136230e-01,4.194892942905426025e-01,4.703387320041656494e-01,3.997865021228790283e-01,4.207331836223602295e-01
1.019675116789999919e-01,2.871000170707702637e-01,2.926305234432220459e-01,3.777541816234588623e-01,3.002717196941375732e-01,3.116226196289062500e-01
8.267306961020000067e-01,4.049879312515258789e-01,4.253559112548828125e-01,4.446595013141632080e-01,3.936996161937713623e-01,3.750472068786621094e-01
9.495988250990000656e-01,4.134450554847717285e-01,4.360764622688293457e-01,4.483237564563751221e-01,3.532342612743377686e-01,3.791317939758300781e-01
7.872218710139999853e-02,2.869666516780853271e-01,2.917222976684570312e-01,3.626802861690521240e-01,3.181744515895843506e-01,3.174710869789123535e-01
-1.859562291479999879e-02,3.793588876724243164e-01,3.910156786441802979e-01,3.946579098701477051e-01,3.203396201133728027e-01,3.673577308654785156e-01
1.382341076320000028e-01,2.852820158004760742e-01,2.803329825401306152e-01,3.532672524452209473e-01,3.007507920265197754e-01,3.032178282737731934e-01
1.576294730400000232e-01,2.885185480117797852e-01,2.943756282329559326e-01,3.681213557720184326e-01,2.970656156539916992e-01,3.026057183742523193e-01
1.144493852030000064e-01,3.830032348632812500e-01,4.060059785842895508e-01,4.259406328201293945e-01,3.623403310775756836e-01,3.991577625274658203e-01
2.827485872390000377e-01,3.969420492649078369e-01,4.282452464103698730e-01,4.311854243278503418e-01,3.411640524864196777e-01,3.714661598205566406e-01
7.375282434609999882e-01,3.939985334873199463e-01,4.021065831184387207e-01,4.321253895759582520e-01,3.423078954219818115e-01,3.899728357791900635e-01
1.812900148999999905e-01,3.861806690692901611e-01,3.872629106044769287e-01,4.263896942138671875e-01,3.802484571933746338e-01,4.289022684097290039e-01
1.296981228880000059e-01,3.039502501487731934e-01,3.027182221412658691e-01,3.934586644172668457e-01,3.141760826110839844e-01,3.350676000118255615e-01
1.082066743870000042e-01,3.601861000061035156e-01,3.452470302581787109e-01,3.402803540229797363e-01,2.841265499591827393e-01,3.634938597679138184e-01
1.778549856559999975e-01,4.282394349575042725e-01,4.286978244781494141e-01,4.836713671684265137e-01,4.580213427543640137e-01,4.095736145973205566e-01
3.254299901139999784e-01,3.574286103248596191e-01,3.531439304351806641e-01,3.871487677097320557e-01,3.796141147613525391e-01,3.845289647579193115e-01
5.406377901579999534e-01,5.211176276206970215e-01,5.028737783432006836e-01,5.503031015396118164e-01,5.190960168838500977e-01,5.361669659614562988e-01
3.718965265959999766e-01,4.061973094940185547e-01,3.998231291770935059e-01,4.132639765739440918e-01,3.988041281700134277e-01,4.284412264823913574e-01
7.811450162549999909e-01,4.435058534145355225e-01,4.493690729141235352e-01,5.113740563392639160e-01,4.846487641334533691e-01,4.374304413795471191e-01
4.433824671789999838e-01,3.974101841449737549e-01,3.846511244773864746e-01,4.298593997955322266e-01,3.929024934768676758e-01,3.833353817462921143e-01
8.678767357969999763e-01,4.033051729202270508e-01,3.798195719718933105e-01,4.377409219741821289e-01,4.213620722293853760e-01,4.439103603363037109e-01
2.140288305710000283e-01,3.695544004440307617e-01,3.575173616409301758e-01,3.933726549148559570e-01,3.759890794754028320e-01,3.541685938835144043e-01
5.264611658159999985e-01,4.135059714317321777e-01,3.955088257789611816e-01,3.993350863456726074e-01,4.098779261112213135e-01,3.985323607921600342e-01
8.383215207499999932e-01,5.045019388198852539e-01,4.913697540760040283e-01,5.546756982803344727e-01,5.210324525833129883e-01,4.660242497920989990e-01
9.502915216620000383e-02,3.804897665977478027e-01,3.781731128692626953e-01,4.210913777351379395e-01,3.969616889953613281e-01,3.530430197715759277e-01
1.444587125529999960e-01,3.974381983280181885e-01,4.064792990684509277e-01,4.108117520809173584e-01,4.160916805267333984e-01,3.821355104446411133e-01
3.220265281219999998e-01,3.757200241088867188e-01,3.704380691051483154e-01,4.250051677227020264e-01,3.923457860946655273e-01,3.598155379295349121e-01
1.955639004860000030e-01,4.084662199020385742e-01,4.148522913455963135e-01,4.583886861801147461e-01,4.475165009498596191e-01,4.060961604118347168e-01
4.753496270920000155e-01,4.180042743682861328e-01,4.067614078521728516e-01,4.376208186149597168e-01,4.205564260482788086e-01,4.240025877952575684e-01
1.238392540970000011e-01,3.311393260955810547e-01,3.192976117134094238e-01,3.143699169158935547e-01,2.874588966369628906e-01,2.979681491851806641e-01
-3.793340834919999710e-02,3.675746321678161621e-01,3.768139481544494629e-01,4.038001596927642822e-01,3.893762230873107910e-01,3.609395921230316162e-01
5.347279062610000855e-01,4.095066189765930176e-01,4.121323823928833008e-01,4.179181754589080811e-01,4.213317036628723145e-01,3.971261382102966309e-01
4.173998347430000339e-02,3.745347261428833008e-01,3.838187158107757568e-01,3.877199888229370117e-01,3.970879018306732178e-01,3.720366358757019043e-01
6.387373788619999937e-01,4.239222407341003418e-01,4.220279157161712646e-01,4.306769967079162598e-01,4.312057197093963623e-01,3.995797038078308105e-01
1.757681591290000123e-01,3.898121714591979980e-01,3.894450962543487549e-01,4.069826900959014893e-01,4.193998277187347412e-01,4.000015258789062500e-01
1.050463719649999961e+00,3.903316259384155273e-01,3.834392428398132324e-01,4.594234824180603027e-01,4.728249311447143555e-01,4.653686285018920898e-01
3.887656377229999904e-01,4.205553531646728516e-01,4.376395642757415771e-01,4.235615730285644531e-01,4.617264866828918457e-01,4.069340527057647705e-01
3.426788396099999523e-01,4.033358395099639893e-01,4.069616198539733887e-01,4.161893725395202637e-01,4.228986203670501709e-01,3.953627943992614746e-01
1.369066615269999843e-01,4.411969780921936035e-01,4.292643964290618896e-01,4.173197150230407715e-01,4.713902473449707031e-01,4.242394566535949707e-01
1.572857788770000154e-01,5.347173213958740234e-01,5.306285619735717773e-01,4.820545315742492676e-01,4.017389118671417236e-01,4.328321814537048340e-01
8.427717712060001087e-02,2.301041781902313232e-01,2.243801653385162354e-01,2.510385811328887939e-01,2.413998246192932129e-01,2.254009246826171875e-01
2.713645632730000146e-01,2.305714786052703857e-01,2.215746641159057617e-01,2.360635399818420410e-01,2.363986670970916748e-01,2.197413742542266846e-01
6.916339494429999402e-01,4.203808009624481201e-01,4.102947413921356201e-01,4.075407087802886963e-01,3.929923772811889648e-01,3.614860177040100098e-01
4.577141245750000476e-01,3.150255680084228516e-01,3.193851411342620850e-01,3.487843275070190430e-01,3.141252398490905762e-01,3.257815241813659668e-01
1.123395617610000036e-01,2.336539626121520996e-01,2.315579056739807129e-01,2.735493779182434082e-01,2.575440108776092529e-01,2.404830157756805420e-01
3.786152482940000064e-01,4.451843202114105225e-01,4.426994025707244873e-01,4.228345751762390137e-01,4.280245304107666016e-01,3.806534409523010254e-01
